epoch,accuracy,loss,val_accuracy,val_loss
369,0.9988095164299011,0.0046750446781516075,0.9333333373069763,0.670440673828125
370,0.9988095164299011,0.005243698135018349,0.9333333373069763,0.6765980124473572
371,0.9988095164299011,0.005068432539701462,0.9333333373069763,0.6719130873680115
372,0.9988095164299011,0.004479051101952791,0.9333333373069763,0.6717866659164429
373,0.9988095164299011,0.005026684608310461,0.938095211982727,0.666523277759552
374,0.9988095164299011,0.0047462149523198605,0.9333333373069763,0.6773859858512878
375,0.9988095164299011,0.004548178054392338,0.9333333373069763,0.6746520400047302
376,0.9988095164299011,0.004535382147878408,0.9333333373069763,0.6720660328865051
377,0.9988095164299011,0.004254418890923262,0.9333333373069763,0.6726920008659363
378,0.9988095164299011,0.004481511656194925,0.9333333373069763,0.6727724075317383
379,0.9988095164299011,0.004198537208139896,0.9333333373069763,0.6746843457221985
380,0.9988095164299011,0.004277215339243412,0.938095211982727,0.6731756329536438
381,0.9988095164299011,0.004136786330491304,0.938095211982727,0.6726313829421997
382,0.9988095164299011,0.004140449222177267,0.938095211982727,0.6764124035835266
383,0.9988095164299011,0.004206536337733269,0.9333333373069763,0.6759915351867676
384,0.9988095164299011,0.005013834219425917,0.9333333373069763,0.6797271966934204
385,0.9988095164299011,0.00439328933134675,0.9285714030265808,0.6794531941413879
386,0.9988095164299011,0.0039873141795396805,0.9333333373069763,0.6746484041213989
387,0.9988095164299011,0.004037428647279739,0.9333333373069763,0.6804680228233337
388,0.9988095164299011,0.003985597286373377,0.938095211982727,0.6751607060432434
389,0.9988095164299011,0.00423683226108551,0.938095211982727,0.6743854880332947
390,0.9988095164299011,0.003820224432274699,0.938095211982727,0.6774848699569702
391,0.9988095164299011,0.004193614702671766,0.9333333373069763,0.6696842908859253
392,0.9988095164299011,0.0039026823360472918,0.938095211982727,0.6751854419708252
393,0.9988095164299011,0.004325173329561949,0.938095211982727,0.6795843243598938
394,0.9988095164299011,0.004327483009546995,0.9333333373069763,0.6787477135658264
395,0.9976190328598022,0.0045900666154921055,0.938095211982727,0.6846796870231628
396,0.9988095164299011,0.0045837280340492725,0.938095211982727,0.672868549823761
397,0.9988095164299011,0.004609217401593924,0.938095211982727,0.6674836874008179
398,0.9988095164299011,0.004667128901928663,0.938095211982727,0.6757809519767761
399,0.9988095164299011,0.0037589797284454107,0.938095211982727,0.6740278005599976
